Word,Count,Typed Correctly,WPM,Error-free %
course,2,1.0,184.3829035,100.0
court,1,1.0,154.17489,100.0
cousin,1,1.0,143.905432,100.0
cove,1,1.0,151.670878,100.0
covenant,23,0.6521739130434783,130.254908,65.21739130434783
cover,2,1.0,149.65885200000002,100.0
covered,8,1.0,143.61313625,100.0
coverings,1,1.0,177.03323,100.0
cow,1,1.0,118.955659,100.0
cows,6,1.0,147.24641266666666,100.0
crafty,1,1.0,124.913939,100.0
crawl,1,1.0,63.547173,100.0
crawling,1,1.0,140.733067,100.0
created,40,0.9,208.4555271,90.0
creature,1,0.0,42.436374,0.0
creatures,8,0.875,162.72170962500002,87.5
cried,6,0.8333333333333334,187.88398083333334,83.33333333333334
cries,1,1.0,161.788583,100.0
crime,1,1.0,120.237373,100.0
crisis,1,1.0,169.055763,100.0
cross,7,0.8571428571428571,127.5272817142857,85.71428571428571
crossed,6,1.0,153.79879616666668,100.0
crossing,1,1.0,173.471091,100.0
crossroad,2,0.5,126.9716775,50.0
crowd,2,1.0,133.6913485,100.0
crush,2,1.0,196.68028950000001,100.0
crushed,2,1.0,169.9773865,100.0
cry,4,0.75,134.02220925,75.0
crying,1,1.0,196.685221,100.0
cubit,1,1.0,146.519008,100.0
cubits,4,1.0,151.481528,100.0
cultivate,2,1.0,117.2730185,100.0
cultivators,1,1.0,136.004155,100.0
cup,9,1.0,118.27550455555554,100.0
cupbearer,5,0.6,81.7819926,60.0
cupbearers,1,1.0,117.079836,100.0
currency,1,1.0,147.246704,100.0
curse,6,1.0,145.06778933333334,100.0
cursed,7,1.0,132.05139557142857,100.0
curses,1,1.0,141.663682,100.0
custody,3,1.0,139.14054666666667,100.0
custom,4,0.75,127.227946,75.0
customary,1,1.0,157.334432,100.0
cut,2,1.0,148.4628775,100.0
daily,1,0.0,44.212925,0.0
damaged,3,1.0,135.5201483333333,100.0
danger,1,1.0,173.97167,100.0
dare,1,1.0,142.82154,100.0
dared,2,0.5,49.6103875,50.0
dark,2,1.0,156.912301,100.0
darkened,2,0.0,37.353026,0.0
darkness,17,0.9411764705882353,141.5178458235294,94.11764705882352
darknesses,14,0.9285714285714286,126.08885864285715,92.85714285714286
darts,1,0.0,54.56921,0.0
dashing,1,1.0,172.33283,100.0
daughter,50,0.82,155.25007312,82.0
daughters,53,0.5471698113207547,106.99784128301887,54.71698113207547
dawn,1,0.0,55.521386,0.0
day,97,0.9690721649484536,155.96290191752578,96.90721649484536
daylight,2,1.0,118.637636,100.0
days,72,0.9583333333333334,186.951999875,95.83333333333334
dead,17,0.7647058823529411,147.93292805882353,76.47058823529412
deaf,1,1.0,82.225114,100.0
death,25,1.0,191.80863944,100.0
debarked,1,1.0,100.776344,100.0
deceitfully,1,1.0,142.805416,100.0
deceive,1,0.0,56.640628,0.0
deceived,3,1.0,146.93589233333333,100.0
decide,5,1.0,176.421395,100.0
decided,1,1.0,151.907409,100.0
decision,1,1.0,172.300882,100.0
declare,1,1.0,168.448542,100.0
declared,2,1.0,153.41006549999997,100.0
declining,3,0.3333333333333333,114.32871033333333,33.33333333333333
decreasing,1,0.0,109.95421,0.0
decree,1,0.0,61.768672,0.0
deep,3,1.0,127.84811266666667,100.0
defending,1,1.0,157.876971,100.0
defiled,2,1.0,143.98285199999998,100.0
deformity,1,1.0,125.035368,100.0
delay,4,0.75,145.6637945,75.0
delicacies,1,1.0,147.770335,100.0
delight,1,1.0,152.028637,100.0
delightful,1,1.0,132.127695,100.0
deliver,2,1.0,128.6419975,100.0
delivered,16,0.9375,136.0408618125,93.75
delivery,2,1.0,149.922466,100.0
demanded,1,1.0,158.103176,100.0
denied,1,1.0,174.367295,100.0
dense,1,1.0,136.298226,100.0
depart,6,0.6666666666666666,103.93424483333332,66.66666666666666
departed,19,0.8947368421052632,145.08162436842105,89.47368421052632
departing,11,0.9090909090909091,158.50944727272727,90.9090909090909
depends,1,1.0,180.572666,100.0
deprived,1,1.0,144.576125,100.0
descend,7,0.8571428571428571,134.32950042857144,85.71428571428571
descended,8,1.0,151.50422275,100.0
descending,2,0.5,80.94375149999999,50.0
descends,1,1.0,162.61864,100.0
describe,1,1.0,122.557918,100.0
described,1,1.0,161.413005,100.0
desert,9,0.7777777777777778,114.48383044444444,77.77777777777779
deserve,2,1.0,153.24883499999999,100.0
desire,2,1.0,162.6773215,100.0
desired,3,0.3333333333333333,96.152518,33.33333333333333
desist,1,1.0,145.612421,100.0
desisted,1,0.0,81.05795,0.0
despised,2,1.0,103.5448975,100.0
despite,2,0.5,89.74271250000001,50.0
despoil,1,0.0,48.986056,0.0
despoiled,1,1.0,134.311482,100.0
despoilers,1,1.0,106.0278,100.0
destitution,5,0.8,141.234985,80.0
destroy,7,0.8571428571428571,155.11841214285712,85.71428571428571
detest,1,0.0,59.952691,0.0
detestable,1,1.0,122.357713,100.0
developing,1,1.0,147.552932,100.0
devise,1,1.0,98.965404,100.0
devised,1,1.0,137.421012,100.0
devotion,1,1.0,132.433823,100.0
devour,2,0.5,88.0349135,50.0
devoured,8,1.0,139.501162875,100.0
devouring,1,1.0,127.318255,100.0
dew,4,1.0,123.36425374999999,100.0
did,105,0.9523809523809523,130.37071598095238,95.23809523809523
die,30,1.0,160.68138846666668,100.0
died,31,0.967741935483871,157.2056211935484,96.7741935483871
dies,1,1.0,195.740369,100.0
differing,1,0.0,58.147319,0.0
difficult,3,1.0,135.66251,100.0
difficulty,1,1.0,105.575324,100.0
dig,1,1.0,114.578829,100.0
diminish,1,1.0,99.485919,100.0
diminished,3,0.6666666666666666,93.82286900000001,66.66666666666666
dip,1,1.0,119.585789,100.0
dipped,1,1.0,97.444174,100.0
direct,2,0.5,94.13926849999999,50.0
directed,6,1.0,150.58752483333333,100.0
direction,1,0.0,76.502541,0.0
directly,6,1.0,144.55347183333333,100.0
discern,4,1.0,125.312657,100.0
discerned,1,1.0,145.720042,100.0
discerning,3,1.0,137.70481633333335,100.0
discovered,2,1.0,144.1942975,100.0
dismiss,1,1.0,118.319689,100.0
dismissed,2,1.0,110.5719795,100.0
dispersed,2,1.0,140.165755,100.0
disrespect,1,0.0,73.298328,0.0
distance,4,1.0,178.62612525,100.0
distant,2,0.5,103.443858,50.0
distract,1,0.0,61.084142,0.0
distribute,1,1.0,142.923151,100.0
distributed,1,1.0,166.750876,100.0
disturb,1,1.0,124.424455,100.0
diverse,5,1.0,126.08972979999999,100.0
divide,8,1.0,149.475251375,100.0
divided,21,0.9047619047619048,148.62259290476192,90.47619047619048
divides,1,1.0,142.966326,100.0
dividing,1,1.0,134.591355,100.0
division,1,0.0,50.296116,0.0
divisions,1,1.0,105.277509,100.0
do,71,0.9436619718309859,132.67664592957746,94.36619718309859
does,4,1.0,191.1549845,100.0
dog,1,1.0,142.123661,100.0
doing,4,1.0,215.32404400000001,100.0
dominated,1,0.0,82.529319,0.0
dominion,4,0.75,128.9647345,75.0
done,32,0.96875,165.47118971875,96.875
donkey,6,0.6666666666666666,112.06586366666666,66.66666666666666
donkeys,17,0.9411764705882353,122.8529474117647,94.11764705882352
door,14,1.0,135.91692914285713,100.0
doors,1,1.0,128.434856,100.0
double,8,0.875,175.67963525,87.5
doubt,1,0.0,27.138474,0.0
dough,2,0.0,44.8224075,0.0
dove,4,1.0,153.02130025,100.0
down,41,0.9024390243902439,158.58263119512196,90.2439024390244
dowry,1,1.0,105.552779,100.0
drank,6,0.3333333333333333,84.79638583333333,33.33333333333333
draw,7,1.0,163.47729057142857,100.0
drawing,2,1.0,121.55303750000002,100.0
drawn,3,0.6666666666666666,140.810196,66.66666666666666
dread,1,1.0,193.997649,100.0
dream,25,0.84,172.54670836000003,84.0
dreamer,1,1.0,212.215805,100.0
dreams,8,1.0,202.498114,100.0
drew,5,1.0,157.4608298,100.0
dried,1,0.0,40.544694,0.0
drink,21,0.9523809523809523,160.51940809523808,95.23809523809523
drinking,2,1.0,143.726247,100.0
drinks,1,1.0,166.270638,100.0
driven,2,1.0,162.096024,100.0
drop,1,1.0,174.337329,100.0
drove,4,1.0,157.00785575,100.0
dry,8,1.0,149.71548325,100.0
dug,10,1.0,118.69633390000001,100.0
during,1,1.0,191.697522,100.0
dust,12,1.0,147.79611416666668,100.0
duties,1,1.0,154.324671,100.0
dwell,3,0.6666666666666666,83.124285,66.66666666666666
dwelling,2,1.0,115.8993445,100.0
dwelt,12,0.6666666666666666,79.77906616666667,66.66666666666666
dying,4,1.0,134.42635525,100.0
each,24,1.0,237.27127274999998,100.0
early,1,1.0,202.474603,100.0
earrings,4,0.75,139.7790465,75.0
ears,9,1.0,132.5308523333333,100.0
earth,159,0.9433962264150944,175.74321458490564,94.33962264150944
ease,1,1.0,153.345338,100.0
east,6,1.0,174.3099,100.0
eastern,3,1.0,163.01838666666666,100.0
eat,47,0.8936170212765957,177.5703915319149,89.36170212765957
eaten,13,0.7692307692307693,144.86938792307694,76.92307692307693
eating,2,1.0,192.6278855,100.0
eats,1,1.0,233.816995,100.0
edge,1,0.0,36.064551,0.0
edible,1,0.0,30.85893,0.0
eight,9,1.0,153.3957362222222,100.0
eighteen,1,1.0,133.718051,100.0
eighth,1,0.0,25.58662,0.0
eighty,7,1.0,140.9687632857143,100.0
either,3,1.0,192.575889,100.0
elder,11,0.9090909090909091,165.92516045454545,90.9090909090909
elderly,3,1.0,99.39854766666667,100.0
elders,6,1.0,136.99347866666668,100.0
elegant,2,0.5,97.19198899999999,50.0
eleven,2,0.0,56.0425805,0.0
eliminate,4,1.0,184.73851675,100.0
eliminated,1,1.0,156.072026,100.0
eloquent,3,0.3333333333333333,63.400121000000006,33.33333333333333
else,3,1.0,131.650251,100.0
emaciated,2,1.0,123.1088125,100.0
emaciation,2,1.0,126.874713,100.0
embalm,1,1.0,70.988459,100.0
embalmed,1,1.0,123.562149,100.0
embalming,1,0.0,73.953095,0.0
embers,1,1.0,123.517684,100.0
emboldened,1,1.0,122.008887,100.0
embraced,3,0.6666666666666666,115.82521866666666,66.66666666666666
embraces,1,1.0,134.840198,100.0
embracing,1,1.0,125.157564,100.0
emerged,1,0.0,49.240602,0.0
empty,8,0.875,133.70948725,87.5
enacted,1,1.0,144.146688,100.0
encamp,1,1.0,144.019732,100.0
encamped,1,1.0,143.366983,100.0
encircled,1,0.0,51.289354,0.0
enclosed,2,0.5,118.397133,50.0
encounter,1,1.0,168.94642,100.0
end,2,1.0,203.94327049999998,100.0
endowed,1,0.0,36.71019,0.0
ends,1,1.0,257.912647,100.0
endure,1,1.0,129.977933,100.0
enemies,7,1.0,151.4939885714286,100.0
enjoy,1,1.0,114.52752,100.0
enjoyment,5,1.0,158.89435659999998,100.0
enlarge,3,1.0,125.75360533333334,100.0
enlarged,2,1.0,112.788262,100.0
enlivens,1,0.0,59.410167,0.0
enmities,2,0.0,40.5448085,0.0
enough,1,1.0,169.345631,100.0
enraged,1,1.0,123.479709,100.0
enriched,3,0.3333333333333333,70.22396166666667,33.33333333333333
enter,14,0.9285714285714286,174.94647642857143,92.85714285714286
entered,32,1.0,173.1130459375,100.0
entering,5,1.0,175.90192059999998,100.0
enters,1,0.0,37.483661,0.0
entire,30,0.9,161.26298643333334,90.0
entirely,1,1.0,142.730592,100.0
entrails,1,1.0,153.302953,100.0
entrance,1,1.0,173.193873,100.0
entrusted,2,1.0,118.22858099999999,100.0
envied,3,1.0,131.662646,100.0
envious,1,1.0,69.470406,100.0
envy,1,1.0,101.820804,100.0
erected,1,1.0,110.006449,100.0
erecting,1,1.0,137.034986,100.0
error,1,1.0,131.426996,100.0
escaped,1,1.0,210.113461,100.0
especially,4,0.75,106.7265275,75.0
establish,6,0.8333333333333334,166.104821,83.33333333333334
established,6,0.6666666666666666,144.41204466666667,66.66666666666666
esteemed,1,1.0,148.235712,100.0
eternal,2,0.5,94.720839,50.0
eternity,3,0.6666666666666666,103.79945433333334,66.66666666666666
eunuch,2,1.0,88.20939849999999,100.0
eunuchs,1,1.0,96.89072,100.0
even,46,0.8695652173913043,141.66030036956522,86.95652173913044
evening,18,0.9444444444444444,174.0792495,94.44444444444444
event,1,1.0,197.122804,100.0
events,1,1.0,195.904335,100.0
ever,2,0.5,97.97150049999999,50.0
everlasting,3,1.0,140.37361566666667,100.0
every,49,0.8775510204081632,143.53129395918367,87.75510204081633
everyone,4,0.75,148.81231425,75.0
everything,19,0.5789473684210527,147.68197863157894,57.89473684210527
evidence,1,1.0,178.279228,100.0
evil,15,0.9333333333333333,133.98459066666666,93.33333333333333
evils,2,1.0,82.35596699999999,100.0
ewes,4,0.75,77.2824795,75.0
exacted,1,1.0,134.415068,100.0
exalt,1,1.0,116.331684,100.0
exalted,3,1.0,116.59417766666668,100.0
examine,3,1.0,164.80527466666666,100.0
exceeded,2,1.0,109.64047,100.0
exceedingly,14,0.8571428571428571,130.76310821428572,85.71428571428571
excellent,1,1.0,150.694867,100.0
except,8,1.0,135.8476695,100.0
excessive,1,1.0,102.470266,100.0
exchange,3,1.0,187.37362233333332,100.0
expand,1,1.0,179.922015,100.0
expanded,1,1.0,156.318979,100.0
expectation,1,0.0,91.040198,0.0
expelled,1,1.0,129.362709,100.0
experience,1,1.0,166.630452,100.0
explain,2,0.5,96.2641155,50.0
explained,12,0.75,124.84655433333334,75.0
expression,1,1.0,140.051262,100.0
extend,5,1.0,154.445195,100.0
extended,8,0.875,148.461278375,87.5
extending,2,1.0,167.0242755,100.0
exterior,1,1.0,156.418529,100.0
eyed,1,1.0,100.412456,100.0
eyes,38,0.9736842105263158,155.97961994736843,97.36842105263158
face,42,1.0,165.26348542857144,100.0
faces,1,1.0,191.11625,100.0
fact,3,1.0,117.78204233333334,100.0
failed,1,1.0,185.448888,100.0
fall,3,0.6666666666666666,101.04018333333333,66.66666666666666
fallen,2,1.0,135.065773,100.0
falling,4,1.0,156.309545,100.0
false,2,0.5,78.77839,50.0
falsely,1,1.0,129.084388,100.0
families,10,0.8,147.0739395,80.0
family,6,0.8333333333333334,138.05795216666667,83.33333333333334
famine,17,0.8235294117647058,138.5980086470588,82.35294117647058
famous,3,1.0,166.032745,100.0
far,8,1.0,161.313845375,100.0
farmer,2,1.0,142.25964349999998,100.0
fast,1,1.0,168.290548,100.0
fat,2,0.5,83.336053,50.0
father,182,0.978021978021978,180.20847306593407,97.8021978021978
fathers,20,0.95,155.92526905,95.0
fatness,2,1.0,109.8916395,100.0
fault,1,1.0,174.228282,100.0
favor,19,0.9473684210526315,119.26856621052632,94.73684210526315
favorably,2,1.0,138.5852795,100.0
fear,9,0.8888888888888888,181.6360008888889,88.88888888888889
feared,4,1.0,166.71627125,100.0
feast,7,1.0,197.658553,100.0
feasted,1,1.0,109.806355,100.0
feasting,1,1.0,78.120081,100.0
fed,3,1.0,131.90908299999998,100.0
feed,3,1.0,131.269772,100.0
feeding,2,0.5,110.91885549999999,50.0
feel,1,1.0,135.892894,100.0
feelings,1,0.0,41.444356,0.0
feet,9,1.0,128.009233,100.0
fell,9,1.0,119.27529877777778,100.0
felt,1,1.0,129.292066,100.0
female,15,0.8666666666666667,143.8881646,86.66666666666667
females,2,0.5,92.8948025,50.0
fertile,1,1.0,111.814364,100.0
fertility,3,0.6666666666666666,97.81852833333333,66.66666666666666
festivity,1,0.0,38.093309,0.0
few,6,1.0,133.9201615,100.0
fidelity,1,1.0,144.065039,100.0
field,29,0.7586206896551724,165.35196962068966,75.86206896551724
fields,10,1.0,163.24201720000002,100.0
fifteen,2,1.0,126.2628245,100.0
fifth,5,1.0,127.85447180000001,100.0
fifty,9,0.8888888888888888,107.39960833333333,88.88888888888889
fig,1,1.0,149.120243,100.0
fight,2,1.0,100.00819849999999,100.0
fill,5,1.0,124.282781,100.0
filled,10,0.7,116.4570871,70.0
filling,1,1.0,161.361251,100.0
filthy,2,1.0,131.540863,100.0
find,21,0.9047619047619048,164.46575380952382,90.47619047619048
finds,1,1.0,154.986982,100.0
fine,2,1.0,152.16777100000002,100.0
finest,2,0.5,99.357278,50.0
finger,3,1.0,164.65095433333332,100.0
finished,3,1.0,179.70686566666666,100.0
fire,12,0.8333333333333334,139.12078233333332,83.33333333333334
firm,1,1.0,121.208449,100.0
firmament,14,0.8571428571428571,139.1187422857143,85.71428571428571
firmness,1,1.0,104.173052,100.0
first,35,0.8571428571428571,127.36825068571429,85.71428571428571
firstborn,35,0.8285714285714286,112.17052042857142,82.85714285714286
fish,3,1.0,148.13831933333333,100.0
fishes,2,1.0,162.829297,100.0
fitness,1,1.0,123.523014,100.0
five,23,0.782608695652174,104.99663643478262,78.26086956521739
flame,1,1.0,174.065124,100.0
flaming,1,1.0,177.94741,100.0
flattery,1,0.0,55.845606,0.0
flax,2,1.0,125.537666,100.0
fled,10,0.8,127.40063949999998,80.0
flee,5,1.0,147.862146,100.0
fleece,2,0.5,109.45692249999999,50.0
fleeing,2,1.0,159.104026,100.0
flesh,31,0.8387096774193549,159.56211348387097,83.87096774193549
flies,7,1.0,181.74026099999998,100.0
flight,1,1.0,200.664398,100.0
flock,17,1.0,166.21931747058824,100.0
flocks,25,0.88,143.89661056,88.0
flood,12,0.9166666666666666,150.00566408333333,91.66666666666666
floodgates,2,0.5,93.692198,50.0
flour,1,1.0,144.296431,100.0
flowers,1,1.0,138.002711,100.0
flowing,2,1.0,175.621728,100.0
flows,1,1.0,169.490371,100.0
fly,1,1.0,165.210603,100.0
flying,11,0.8181818181818182,154.57338436363636,81.81818181818183
fodder,2,1.0,108.0335305,100.0
follow,5,0.6,103.2989546,60.0
followed,4,0.75,125.64127375,75.0
follows,1,1.0,166.495224,100.0
fond,1,0.0,31.201699,0.0
food,18,0.9444444444444444,125.69932066666667,94.44444444444444
foods,6,0.8333333333333334,135.11631666666668,83.33333333333334
foolishly,1,0.0,86.347915,0.0
foot,5,1.0,124.54177339999998,100.0
footsteps,1,1.0,157.891245,100.0
for,288,0.9305555555555556,155.54484987847223,93.05555555555556
force,3,1.0,150.71313366666666,100.0
forced,1,1.0,133.91068,100.0
ford,1,1.0,154.565215,100.0
foreign,3,0.6666666666666666,100.35226566666667,66.66666666666666
foreigner,1,0.0,65.226593,0.0
foreigners,3,0.6666666666666666,107.67881866666669,66.66666666666666
foremen,1,1.0,147.450942,100.0
foreskin,5,0.8,120.95198699999999,80.0
foretold,1,1.0,103.921065,100.0
forever,4,1.0,148.06008675,100.0
forget,2,1.0,153.8789195,100.0
forgets,1,1.0,154.966652,100.0
forgot,1,1.0,61.168115,100.0
form,2,1.0,108.656176,100.0
formed,10,0.9,126.62927210000001,90.0
former,3,1.0,133.18557533333333,100.0
formerly,2,1.0,103.91778199999999,100.0
fornication,1,1.0,140.903425,100.0
forth,37,0.8378378378378378,134.10470735135135,83.78378378378379
fortresses,1,1.0,83.385373,100.0
forty,16,1.0,124.197305125,100.0
forward,1,1.0,168.822601,100.0
fought,2,1.0,159.4724985,100.0
foul,1,1.0,173.599488,100.0
found,38,0.868421052631579,188.72144407894737,86.8421052631579
founded,1,1.0,107.632767,100.0
fountain,4,1.0,207.18426825,100.0
fountains,2,1.0,187.82059349999997,100.0
four,12,0.8333333333333334,172.43556866666665,83.33333333333334
fourteen,2,1.0,166.73032,100.0
fourteenth,3,0.6666666666666666,120.161924,66.66666666666666
fourth,4,1.0,194.394683,100.0
fragrance,1,1.0,101.932398,100.0
free,5,1.0,142.0429896,100.0
freed,3,0.6666666666666666,124.45505833333334,66.66666666666666
freeing,1,1.0,158.882101,100.0
friend,2,1.0,242.2915135,100.0
friends,1,1.0,249.517728,100.0
frightened,1,1.0,180.072858,100.0
frogs,11,0.9090909090909091,140.49473954545454,90.9090909090909
from,432,0.9513888888888888,155.68915939583334,95.13888888888889
front,1,0.0,32.962918,0.0
frost,1,1.0,161.046507,100.0
fruit,9,1.0,159.9461382222222,100.0
fruits,4,0.75,144.533411,75.0
fugitive,3,1.0,110.08372233333334,100.0
fulfill,2,0.0,54.505255,0.0
fulfilled,7,0.8571428571428571,124.04608185714285,85.71428571428571
fulfilling,1,1.0,113.344359,100.0
full,10,0.9,121.0439572,90.0
funeral,2,0.5,131.1108025,50.0
furnace,2,1.0,134.589733,100.0
further,3,1.0,161.51658966666665,100.0
furthest,1,0.0,60.623393,0.0
fury,3,1.0,139.726124,100.0
future,3,1.0,167.10497766666666,100.0
gallows,1,0.0,80.759781,0.0
garment,2,1.0,149.4462645,100.0
garments,13,0.8461538461538461,153.56479384615383,84.61538461538461
gate,3,1.0,175.24508233333333,100.0
gates,2,0.5,100.009229,50.0
gateway,1,1.0,131.574356,100.0
gather,4,0.75,147.984331,75.0
gathered,14,0.9285714285714286,163.3798312857143,92.85714285714286
gathering,4,0.75,140.02072575,75.0
gave,59,0.864406779661017,146.15583781355932,86.4406779661017
gaze,1,1.0,145.210566,100.0
gazed,1,1.0,134.780323,100.0
gazing,2,0.5,122.654063,50.0
generation,7,1.0,165.35237899999998,100.0
generations,20,0.95,179.73156935,95.0
generous,1,1.0,172.269442,100.0
gently,1,0.0,77.032937,0.0
germinate,1,1.0,142.877102,100.0
getting,1,0.0,85.557734,0.0
giants,1,1.0,168.305475,100.0
gift,4,0.5,68.751374,50.0
gifts,15,0.7333333333333333,99.68868573333333,73.33333333333333
gird,1,1.0,99.595385,100.0
girded,2,1.0,124.64112800000001,100.0
girl,6,1.0,174.16200383333333,100.0
girls,1,0.0,43.909306,0.0
give,64,0.875,145.53257603125,87.5
given,22,0.6818181818181818,118.16268054545456,68.18181818181817
giving,5,1.0,148.4154956,100.0
gladdened,1,0.0,47.680262,0.0
gladness,2,1.0,123.0323795,100.0
glorified,3,1.0,149.96728633333333,100.0
glory,2,1.0,120.29819850000001,100.0
gnaw,1,1.0,74.926692,100.0
go,77,0.987012987012987,136.96765642857144,98.7012987012987
goat,6,0.8333333333333334,126.61988866666667,83.33333333333334
goats,9,0.8888888888888888,166.5770122222222,88.88888888888889
god,1,1.0,148.162629,100.0
gods,7,0.8571428571428571,127.5159687142857,85.71428571428571
goes,1,1.0,175.943517,100.0
going,12,0.9166666666666666,177.03413158333333,91.66666666666666
gold,11,1.0,160.105954,100.0
gone,15,0.8666666666666667,131.83711566666668,86.66666666666667
good,30,0.8666666666666667,116.61572353333334,86.66666666666667
goods,1,1.0,165.51211,100.0
governed,1,1.0,93.706813,100.0
governor,3,1.0,146.45570366666666,100.0
grace,6,0.6666666666666666,126.74301783333333,66.66666666666666
gracious,2,1.0,167.7217775,100.0
gradually,1,1.0,176.633132,100.0
grain,24,1.0,185.35622641666666,100.0
grains,1,1.0,210.575653,100.0
grandchildren,1,1.0,132.601139,100.0
grandfather,1,0.0,84.565564,0.0
grandson,1,1.0,162.734111,100.0
grandsons,2,1.0,178.315298,100.0
grant,6,0.8333333333333334,169.40172416666667,83.33333333333334
granted,1,1.0,177.359452,100.0
grape,1,1.0,190.551639,100.0
grapes,2,0.5,136.544117,50.0
grasping,2,0.5,94.1978835,50.0
grass,1,1.0,120.419012,100.0
grave,3,0.6666666666666666,98.96510766666665,66.66666666666666
gravely,1,1.0,117.285376,100.0
graves,1,1.0,168.39063,100.0
great,57,0.9649122807017544,208.9511895087719,96.49122807017544
greater,18,0.9444444444444444,196.37783172222223,94.44444444444444
greatest,2,1.0,194.9632185,100.0
greatly,5,0.8,182.43219919999999,80.0
greatness,3,0.6666666666666666,132.27663966666668,66.66666666666666
green,6,1.0,156.39160783333332,100.0
greenery,1,1.0,131.857646,100.0
greet,1,0.0,64.633338,0.0
greeting,1,0.0,36.819991,0.0
grew,3,1.0,162.43224066666667,100.0
grey,3,1.0,105.14097366666665,100.0
grief,1,1.0,136.126498,100.0
grieves,1,1.0,198.368552,100.0
grievous,4,0.75,118.606133,75.0
grievously,1,1.0,99.109651,100.0
groaning,3,1.0,157.746005,100.0
ground,16,1.0,234.799644375,100.0
grove,1,1.0,180.453653,100.0
growing,3,1.0,182.72715733333334,100.0
grown,4,1.0,198.52344925,100.0
grows,1,1.0,141.481114,100.0
guard,3,1.0,185.803323,100.0
guardian,1,1.0,149.567531,100.0
guest,1,0.0,29.615901,0.0
guilty,2,1.0,124.211199,100.0
gushed,1,1.0,173.058144,100.0
habitation,2,1.0,153.34570000000002,100.0
had,296,0.9324324324324325,127.17716123648647,93.24324324324324
hail,16,1.0,203.6698788125,100.0
haircloth,1,1.0,184.62238,100.0
hairs,3,1.0,143.33379566666667,100.0
hairy,3,0.3333333333333333,71.87918733333333,33.33333333333333
hammerer,1,0.0,67.54774,0.0
hanan,1,1.0,124.768409,100.0
hand,89,0.9550561797752809,168.85389074157303,95.50561797752809
handed,4,0.5,101.40746325,50.0
handfuls,1,1.0,136.899965,100.0
handmaid,13,0.9230769230769231,134.266171,92.3076923076923
handmaids,6,0.8333333333333334,138.22112216666667,83.33333333333334
hands,32,0.9375,200.3707370625,93.75
handsome,1,1.0,152.254548,100.0
hanged,1,1.0,155.100223,100.0
hanging,1,1.0,189.735928,100.0
happen,3,1.0,155.95861833333333,100.0
happened,13,0.6923076923076923,115.19120923076925,69.23076923076923
happening,1,1.0,105.697824,100.0
happens,1,1.0,177.669437,100.0
happiness,1,0.0,69.914325,0.0
happy,1,1.0,134.566378,100.0
hard,1,1.0,176.619404,100.0
harden,4,0.75,140.16194375,75.0
hardened,15,0.7333333333333333,131.4316166,73.33333333333333
hardship,3,0.6666666666666666,113.92380533333333,66.66666666666666
hardships,1,1.0,143.831646,100.0
harlot,2,1.0,126.534176,100.0
harm,10,1.0,113.1298619,100.0
harmless,1,0.0,54.299628,0.0
harnessed,3,1.0,127.17168099999999,100.0
harp,1,1.0,145.038097,100.0
harsh,3,0.6666666666666666,102.399983,66.66666666666666
harshly,2,1.0,130.7035225,100.0
harshness,1,1.0,125.816216,100.0
harvest,2,0.5,104.163263,50.0
has,130,0.9538461538461539,148.40841468461537,95.38461538461539
haste,1,1.0,139.756408,100.0
hate,2,1.0,160.99615,100.0
hated,3,1.0,145.84890466666667,100.0
hateful,1,1.0,178.384102,100.0
hatred,2,0.5,83.525218,50.0
have,262,0.9236641221374046,164.20451159541986,92.36641221374046
having,44,0.8636363636363636,155.5041900909091,86.36363636363636
hay,2,0.5,106.491517,50.0
he,1113,0.9622641509433962,138.0523421150045,96.22641509433963
head,15,1.0,173.52638413333335,100.0
heads,2,1.0,183.863924,100.0
healed,1,1.0,184.161067,100.0
health,4,0.75,150.2046705,75.0
hear,7,1.0,207.91798157142856,100.0
heard,38,0.8947368421052632,202.23563997368421,89.47368421052632
hearing,7,0.7142857142857143,183.16907614285714,71.42857142857143
heart,33,1.0,163.8797626969697,100.0
heartily,1,1.0,136.274998,100.0
heat,4,1.0,184.615929,100.0
heaven,63,0.8253968253968254,140.9171353015873,82.53968253968253
heavens,2,1.0,185.32541049999998,100.0
heavily,1,1.0,82.701246,100.0
heed,1,1.0,125.752968,100.0
heeded,4,1.0,124.309832,100.0
heel,2,1.0,113.3103065,100.0
height,3,1.0,166.38156833333332,100.0
heir,4,0.75,117.65777675,75.0
held,14,1.0,160.85417257142856,100.0
helper,4,1.0,162.405393,100.0
hem,1,1.0,139.917554,100.0
henceforth,1,1.0,150.284084,100.0
her,173,0.976878612716763,152.41475957225433,97.6878612716763
herald,1,0.0,42.060412,0.0
herd,2,1.0,178.5235245,100.0
herds,10,0.9,139.9849274,90.0
herdsman,1,0.0,62.60831,0.0
here,26,0.9615384615384616,148.86584326923077,96.15384615384616
herself,5,0.8,127.51768200000001,80.0
hid,7,0.42857142857142855,70.59069428571429,42.857142857142854
hidden,2,1.0,125.63462849999999,100.0
hide,2,1.0,104.114375,100.0
high,1,1.0,106.15113,100.0
higher,1,1.0,150.034026,100.0
highest,1,1.0,145.996664,100.0
hills,1,0.0,40.37738,0.0
him,467,0.9571734475374732,126.58969570663811,95.71734475374733
himself,27,0.8518518518518519,144.49437992592593,85.18518518518519
hired,2,1.0,128.126135,100.0
